CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50050671,MCDONALD'S,Bronx,279,EAST  149 STREET,10451,7182928812,Hamburgers,9/8/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,8,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.81715584,-73.92185081,201,17,6500,2088137,2023310074,BX34
50110227,LENNY'S PIZZERIA,Queens,4408,GREENPOINT AVE,11104,7187868100,Pizza,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.74144102,-73.92073466,402,26,18300,4001970,4001670001,QN31
50040305,U-ME SUSHI,Queens,8509,JAMAICA AVE,11421,7188496868,Asian/Asian Fusion,9/8/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,48,,,9/11/21,Cycle Inspection / Initial Inspection,40.69253019,-73.85890589,409,32,1200,4181683,4088590027,QN53
41394714,NEW FOOD KING,Brooklyn,1460,ROCKAWAY PARKWAY,11236,7182573610,Chinese,9/8/21,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.64463738,-73.90178421,318,46,96800,3229684,3081840051,BK50
50001114,Pick-A-Bagel,Manhattan,1101,LEXINGTON AVENUE,10075,2125176590,Bagels/Pretzels,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.77376441,-73.95975049,108,4,14000,1043195,1014120022,MN40
50059293,CLASSIC PIZZA,Staten Island,3201B,RICHMOND ROAD,10306,7189872500,Pizza,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,16,,,9/11/21,Cycle Inspection / Initial Inspection,40.57542614,-74.12750166,502,50,27900,5104067,5022420088,SI24
41722492,CHIPOTLE MEXICAN GRILL,Manhattan,4009,BROADWAY,10032,6464125429,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.84128733,-73.93962204,112,10,25100,1063384,1021380108,MN36
41722492,CHIPOTLE MEXICAN GRILL,Manhattan,4009,BROADWAY,10032,6464125429,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.84128733,-73.93962204,112,10,25100,1063384,1021380108,MN36
40812317,J & J RESTAURANT & CUCHIFRITOS,Bronx,718,EAST TREMONT AVENUE,10457,7185833333,Latin American,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.84509092,-73.89051392,206,17,36901,2009976,2029500058,BX17
50000759,BARNES & NOBLE CAFE,Manhattan,55,LEXINGTON AVENUE,10010,6463124850,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74058895,-73.98393783,106,2,6800,1086514,1008800024,MN21
50087778,99C PIZZA,Manhattan,177,EAST HOUSTON STREET,10002,6466373776,Pizza,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.72278693,-73.98820644,103,1,3001,1077625,1004170053,MN27
50071893,JOLLY TINKER,Bronx,2875,WEBSTER AVENUE,10458,3474498282,American,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.86733011,-73.88351357,207,11,41500,2016447,2032800065,BX05
41514631,PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,7185222225,Pizza,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.68953713,-73.99242042,302,33,4300,3335949,3002780020,BK38
50110049,JUNOON,Manhattan,19,WEST   24 STREET,10010,2124902100,Indian,9/8/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.74262626,-73.99009391,105,3,5800,1015598,1008260026,MN13
41639326,ALIADA,Queens,2919,BROADWAY,11106,7189322240,Greek,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7626236,-73.92675948,401,22,7500,4445864,4005880001,QN70
41374934,SKINFLINTS RESTAURANT,Brooklyn,7902,5 AVENUE,11209,7187451116,American,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.6263885,-74.02391317,310,43,13600,3150909,3059800042,BK31
40399581,PIO PIO,Queens,6230,WOODHAVEN BOULEVARD,11374,7184580606,Latin American,9/8/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,96,,,9/11/21,Cycle Inspection / Initial Inspection,40.7259583,-73.87011305,405,29,67900,4068650,4029740137,QN21
40525767,CAPRI II PIZZA,Bronx,149,DREISER LOOP,10475,7186713822,Pizza,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,27,,,9/11/21,Cycle Inspection / Initial Inspection,40.87651579,-73.82991803,210,12,46201,2097469,2051410500,BX13
50050892,DOMO TACO,Brooklyn,733,FRANKLIN AVENUE,11238,7184844485,Tex-Mex,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.67362056,-73.95688748,308,35,21900,3031394,3012380005,BK61
50000083,KENNEDY FRIED CHICKEN,Bronx,2310,GRAND CONCOURSE,10458,7183294139,Chicken,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.85778275,-73.89972578,205,15,38301,2013734,2031590003,BX40
50065189,NORTH COAST SHARK AND BAKE,Brooklyn,873,SCHENECTADY AVENUE,11203,3472953930,Caribbean,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.6519365,-73.93332155,317,41,87000,3102021,3046730044,BK91
50043143,IHOP,Queens,15517,NORTHERN BLVD,11354,7183535576,Pancakes/Waffles,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.76429543,-73.80980582,407,19,117100,4119259,4052710001,QN51
50043143,IHOP,Queens,15517,NORTHERN BLVD,11354,7183535576,Pancakes/Waffles,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.76429543,-73.80980582,407,19,117100,4119259,4052710001,QN51
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
50049744,ANTOJITOS DE SAN CECILIO,Queens,9004,JAMAICA AVE,11421,7188463024,Spanish,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.69285409,-73.85452382,409,32,1800,4184215,4089320001,QN53
50002464,SUBWAY,Manhattan,334,GRAND STREET,10002,2127772372,Sandwiches,9/8/21,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.71700662,-73.99005805,103,1,1800,1005281,1004080022,MN27
40812317,J & J RESTAURANT & CUCHIFRITOS,Bronx,718,EAST TREMONT AVENUE,10457,7185833333,Latin American,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.84509092,-73.89051392,206,17,36901,2009976,2029500058,BX17
50043350,HAPPY FORTUNE,Staten Island,1022,ROSSVILLE AVENUE,10309,7189841166,Chinese,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.55212904,-74.21209266,503,51,20801,5110507,5070540518,SI32
50083916,BAKE A BAGEL,Queens,6094,FLUSHING AVE,11378,6462692485,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.72087021,-73.90433023,405,30,52500,4061128,4027380022,QN30
50114821,REPOSTERIA  NITIN,Bronx,2312,GRAND CONCOURSE,10458,7182956522,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,39,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.85782116,-73.89970403,205,15,38301,2013734,2031590003,BX40
41397322,GOLDEN DRAGON RESTAURANT,Brooklyn,394,METROPOLITAN AVENUE,11211,7187828024,Chinese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.7140586,-73.95506843,301,34,51900,3062508,3023690017,BK73
50037434,ART CAFE + BAR,Brooklyn,884,PACIFIC STREET,11238,7188572522,American,9/8/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,4,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.68032049,-73.96470683,308,35,20300,3337829,3011310009,BK64
50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,2962,FULTON STREET,11208,7182350300,Chicken,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.67970043,-73.88536404,305,37,117000,3087995,3039540017,BK82
50065499,COTE KOREAN STEAKHOUSE,Manhattan,16,WEST   22 STREET,10010,2124017986,Korean,9/8/21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.74120729,-73.99088443,105,3,5800,1015531,1008230029,MN13
50107295,NEPTUNE DINER,Queens,35-01,BELL BOULEVARD,11361,3472455794,American,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76882736,-73.77367989,411,19,112300,4136508,4061730001,QN46
41514631,PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,7185222225,Pizza,9/8/21,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.68953713,-73.99242042,302,33,4300,3335949,3002780020,BK38
